Customer ID,Recency,Frequency,Monetary,Cluster,CustomerSegment
15385.0,35,3,942.08,0,Inactive Customers
15386.0,181,1,394.14,0,Inactive Customers
15387.0,487,1,468.65,0,Inactive Customers
15388.0,265,1,140.54,0,Inactive Customers
15389.0,167,5,2733.8,1,Regular Customers
15390.0,391,2,1216.66,0,Inactive Customers
15391.0,579,1,289.87,0,Inactive Customers
15392.0,25,6,2607.21,1,Regular Customers
15393.0,11,5,891.34,1,Regular Customers
15395.0,321,1,107.45,0,Inactive Customers
15396.0,108,2,796.38,0,Inactive Customers
15397.0,285,1,94.0,0,Inactive Customers
15398.0,11,2,1345.53,0,Inactive Customers
15399.0,17,2,549.13,0,Inactive Customers
15400.0,87,8,1302.3,1,Regular Customers
15401.0,447,2,216.95,0,Inactive Customers
15402.0,144,6,1830.54,1,Regular Customers
15403.0,487,2,170.88,0,Inactive Customers
15404.0,371,1,257.06,0,Inactive Customers
15405.0,184,2,659.84,0,Inactive Customers
15406.0,26,4,975.87,0,Inactive Customers
15407.0,29,4,1046.74,0,Inactive Customers
15408.0,259,1,267.18,0,Inactive Customers
15409.0,716,1,131.25,0,Inactive Customers
15410.0,79,10,4685.72,1,Regular Customers
15411.0,21,4,1348.93,1,Regular Customers
15412.0,166,1,190.53,0,Inactive Customers
15414.0,5,3,774.9000000000001,0,Inactive Customers
15415.0,308,1,559.61,0,Inactive Customers
15416.0,60,7,4572.82,1,Regular Customers
15417.0,80,1,508.8,0,Inactive Customers
15418.0,420,2,449.42,0,Inactive Customers
15419.0,20,1,135.86,0,Inactive Customers
15420.0,429,6,743.0,0,Inactive Customers
15421.0,54,10,3805.34,1,Regular Customers
15422.0,318,7,1619.97,1,Regular Customers
15423.0,33,3,266.89,0,Inactive Customers
15424.0,250,3,597.78,0,Inactive Customers
15425.0,395,4,1941.1200000000001,0,Inactive Customers
15426.0,14,9,2156.35,1,Regular Customers
15427.0,28,3,1430.54,0,Inactive Customers
15428.0,10,4,762.75,0,Inactive Customers
15429.0,22,2,397.35,0,Inactive Customers
15430.0,463,2,954.75,0,Inactive Customers
15431.0,498,1,153.24,0,Inactive Customers
15432.0,18,2,320.76,0,Inactive Customers
15433.0,209,2,533.3,0,Inactive Customers
15434.0,3,11,2567.06,1,Regular Customers
15435.0,17,1,149.29,0,Inactive Customers
15436.0,7,3,1067.75,0,Inactive Customers
15437.0,258,2,393.45,0,Inactive Customers
15438.0,126,1,156.57999999999998,0,Inactive Customers
15439.0,400,4,1269.05,0,Inactive Customers
15440.0,50,3,383.68,0,Inactive Customers
15441.0,391,3,1254.21,0,Inactive Customers
15442.0,244,1,594.0,0,Inactive Customers
15444.0,4,2,1411.21,0,Inactive Customers
15445.0,259,2,284.5,0,Inactive Customers
15446.0,372,3,399.75,0,Inactive Customers
15447.0,326,5,492.88,0,Inactive Customers
15448.0,308,2,788.8100000000001,0,Inactive Customers
15449.0,21,3,974.52,0,Inactive Customers
15450.0,25,1,429.84,0,Inactive Customers
15451.0,429,2,226.86,0,Inactive Customers
15452.0,25,6,1785.1100000000001,1,Regular Customers
15453.0,31,6,1236.49,1,Regular Customers
15454.0,357,2,305.99,0,Inactive Customers
15455.0,593,1,38.25,0,Inactive Customers
15456.0,278,10,2091.52,1,Regular Customers
15457.0,257,1,237.07,0,Inactive Customers
15458.0,21,2,370.44,0,Inactive Customers
15459.0,412,2,202.83,0,Inactive Customers
15460.0,349,1,214.26,0,Inactive Customers
15461.0,456,2,429.7,0,Inactive Customers
15462.0,90,4,737.05,0,Inactive Customers
15463.0,25,1,126.14,0,Inactive Customers
15464.0,333,1,1044.65,0,Inactive Customers
15466.0,80,4,1560.46,1,Regular Customers
15467.0,4,3,524.88,0,Inactive Customers
15468.0,46,3,1430.48,0,Inactive Customers
15469.0,45,3,874.25,0,Inactive Customers
15470.0,571,1,63.419999999999995,0,Inactive Customers
15471.0,375,2,837.53,0,Inactive Customers
15472.0,108,1,371.56,0,Inactive Customers
15473.0,9,8,2046.0,1,Regular Customers
15474.0,591,1,150.35,0,Inactive Customers
15475.0,72,1,454.11,0,Inactive Customers
15476.0,375,4,2209.98,1,Regular Customers
15477.0,645,1,368.4,0,Inactive Customers
15478.0,35,3,1983.48,1,Regular Customers
15479.0,728,1,147.4,0,Inactive Customers
15481.0,396,1,1993.34,0,Inactive Customers
15483.0,157,10,817.82,1,Regular Customers
15484.0,13,5,3977.85,1,Regular Customers
15485.0,25,7,4810.92,1,Regular Customers
15486.0,523,1,102.0,0,Inactive Customers
15487.0,675,1,231.32,0,Inactive Customers
15488.0,88,5,431.92,0,Inactive Customers
15489.0,18,8,2419.61,1,Regular Customers
15490.0,426,1,210.85,0,Inactive Customers
15491.0,90,6,3100.09,1,Regular Customers
15492.0,23,2,659.46,0,Inactive Customers
15493.0,28,9,4121.68,1,Regular Customers
15494.0,16,5,3702.6,1,Regular Customers
15495.0,374,1,246.5,0,Inactive Customers
15496.0,626,1,146.14,0,Inactive Customers
15499.0,719,1,158.65,0,Inactive Customers
15500.0,3,4,1131.56,1,Regular Customers
15501.0,400,2,399.95,0,Inactive Customers
15503.0,358,2,257.3,0,Inactive Customers
15504.0,76,4,402.7,0,Inactive Customers
15505.0,48,5,3610.96,1,Regular Customers
15506.0,18,6,2030.33,1,Regular Customers
15507.0,167,1,475.86,0,Inactive Customers
15508.0,184,6,1000.27,1,Regular Customers
15509.0,375,1,152.41,0,Inactive Customers
15510.0,326,1,250.0,0,Inactive Customers
15511.0,7,5,900.53,1,Regular Customers
15512.0,151,4,331.58,0,Inactive Customers
15515.0,382,1,171.81,0,Inactive Customers
15516.0,40,3,62.43,0,Inactive Customers
15517.0,228,1,267.03,0,Inactive Customers
15519.0,378,2,344.61,0,Inactive Customers
15522.0,28,2,397.99,0,Inactive Customers
15524.0,20,2,591.4,0,Inactive Customers
15525.0,13,3,624.54,0,Inactive Customers
15526.0,28,2,148.44,0,Inactive Customers
15528.0,249,1,229.33,0,Inactive Customers
15530.0,17,5,1808.68,1,Regular Customers
15531.0,3,2,1972.39,1,Regular Customers
15532.0,20,10,3738.85,1,Regular Customers
15533.0,14,3,807.57,0,Inactive Customers
15534.0,721,1,162.25,0,Inactive Customers
15535.0,168,6,1044.37,1,Regular Customers
15536.0,404,1,259.09,0,Inactive Customers
15537.0,159,1,110.92,0,Inactive Customers
15538.0,533,6,3358.4,1,Regular Customers
15539.0,2,1,538.46,0,Inactive Customers
15540.0,6,2,460.68,0,Inactive Customers
15541.0,109,1,85.13000000000001,0,Inactive Customers
15542.0,507,3,855.71,0,Inactive Customers
15543.0,283,2,242.26,0,Inactive Customers
15545.0,49,2,288.96999999999997,0,Inactive Customers
15546.0,602,2,1079.1000000000001,0,Inactive Customers
15548.0,591,1,158.09,0,Inactive Customers
15549.0,72,8,2334.16,1,Regular Customers
15550.0,101,11,2068.7,1,Regular Customers
15551.0,32,7,1679.81,1,Regular Customers
15552.0,212,2,252.52,0,Inactive Customers
15553.0,55,1,428.93,0,Inactive Customers
15554.0,273,1,217.2,0,Inactive Customers
15556.0,19,1,279.77,0,Inactive Customers
15557.0,24,1,468.91,0,Inactive Customers
15558.0,634,1,202.68,0,Inactive Customers
15559.0,563,1,1109.4,0,Inactive Customers
15560.0,393,2,153.52,0,Inactive Customers
15561.0,7,8,1934.3899999999999,1,Regular Customers
15562.0,347,3,671.4300000000001,0,Inactive Customers
15563.0,17,7,2859.46,1,Regular Customers
15564.0,458,2,70.74000000000001,0,Inactive Customers
15565.0,45,2,173.16000000000003,0,Inactive Customers
15566.0,388,2,227.87,0,Inactive Customers
15567.0,14,1,186.01,0,Inactive Customers
15568.0,40,2,422.52,0,Inactive Customers
15569.0,99,10,3583.45,1,Regular Customers
15572.0,21,9,3770.22,1,Regular Customers
15573.0,27,5,1188.42,1,Regular Customers
15574.0,173,6,1101.44,1,Regular Customers
15575.0,615,1,30.1,0,Inactive Customers
15576.0,33,1,921.37,0,Inactive Customers
15577.0,146,5,396.03,0,Inactive Customers
15578.0,158,1,127.1,0,Inactive Customers
15579.0,64,5,1250.63,1,Regular Customers
15580.0,372,8,1375.39,1,Regular Customers
15582.0,20,3,682.9100000000001,0,Inactive Customers
15583.0,371,1,95.96,0,Inactive Customers
15584.0,19,6,1268.2,1,Regular Customers
15585.0,172,1,455.3,0,Inactive Customers
15586.0,588,3,1139.1000000000001,0,Inactive Customers
15587.0,45,7,1522.08,1,Regular Customers
15588.0,673,1,579.6,0,Inactive Customers
15589.0,251,3,478.53,0,Inactive Customers
15590.0,377,5,1496.6,0,Inactive Customers
15591.0,578,3,217.9,0,Inactive Customers
15592.0,42,1,388.58,0,Inactive Customers
15593.0,66,1,199.8,0,Inactive Customers
15594.0,11,5,1771.78,1,Regular Customers
15595.0,483,1,357.59999999999997,0,Inactive Customers
15596.0,96,9,2727.72,1,Regular Customers
15597.0,30,2,563.37,0,Inactive Customers
15598.0,48,2,548.02,0,Inactive Customers
15599.0,22,3,1250.06,0,Inactive Customers
15600.0,423,4,1199.31,0,Inactive Customers
15603.0,74,2,88.48,0,Inactive Customers
15604.0,47,1,216.39000000000001,0,Inactive Customers
15605.0,31,9,1741.95,1,Regular Customers
15607.0,332,9,1708.97,1,Regular Customers
15608.0,23,5,1785.98,1,Regular Customers
15609.0,180,1,298.48,0,Inactive Customers
15610.0,47,1,112.46000000000001,0,Inactive Customers
15612.0,31,2,195.15,0,Inactive Customers
15613.0,606,1,433.71999999999997,0,Inactive Customers
15614.0,433,4,3147.36,1,Regular Customers
15616.0,434,1,317.11,0,Inactive Customers
15617.0,391,3,828.5500000000001,0,Inactive Customers
15618.0,28,4,776.851,0,Inactive Customers
15619.0,6,1,336.4,0,Inactive Customers
15620.0,52,4,1942.36,1,Regular Customers
15621.0,6,2,1044.96,0,Inactive Customers
15623.0,136,8,2437.05,1,Regular Customers
15624.0,112,4,588.13,0,Inactive Customers
15625.0,99,9,3236.4,1,Regular Customers
15626.0,70,3,1067.52,0,Inactive Customers
15627.0,452,2,566.9,0,Inactive Customers
15629.0,445,4,2240.9,1,Regular Customers
15630.0,40,3,1481.4,0,Inactive Customers
15631.0,637,1,596.67,0,Inactive Customers
15632.0,11,8,3285.31,1,Regular Customers
15634.0,12,2,554.65,0,Inactive Customers
15635.0,391,1,100.35,0,Inactive Customers
15636.0,85,4,1444.58,1,Regular Customers
15637.0,48,5,797.59,0,Inactive Customers
15638.0,374,6,2265.2,1,Regular Customers
15639.0,129,3,1065.08,0,Inactive Customers
15642.0,725,1,105.78,0,Inactive Customers
15643.0,187,3,664.0,0,Inactive Customers
15644.0,161,4,803.54,0,Inactive Customers
15645.0,14,3,1055.17,0,Inactive Customers
15646.0,153,5,784.8100000000001,0,Inactive Customers
15647.0,410,1,169.0,0,Inactive Customers
15648.0,199,2,639.5,0,Inactive Customers
15649.0,331,4,1660.35,0,Inactive Customers
15650.0,517,2,553.88,0,Inactive Customers
15651.0,32,5,1259.06,1,Regular Customers
15652.0,86,5,1405.94,1,Regular Customers
15653.0,88,2,877.44,0,Inactive Customers
15654.0,5,2,922.53,0,Inactive Customers
15655.0,238,1,560.6700000000001,0,Inactive Customers
15656.0,40,4,748.5,0,Inactive Customers
15657.0,18,1,30.0,0,Inactive Customers
15658.0,185,8,2117.27,1,Regular Customers
15659.0,39,3,532.49,0,Inactive Customers
15661.0,312,8,1215.95,1,Regular Customers
15662.0,656,2,283.73,0,Inactive Customers
15663.0,101,1,138.14,0,Inactive Customers
15664.0,46,4,1254.03,1,Regular Customers
15665.0,163,5,3987.07,1,Regular Customers
15666.0,467,2,632.94,0,Inactive Customers
15667.0,35,1,301.32000000000005,0,Inactive Customers
15668.0,213,1,76.32000000000001,0,Inactive Customers
15669.0,35,4,684.34,0,Inactive Customers
15670.0,292,2,325.2,0,Inactive Customers
15671.0,14,7,2657.13,1,Regular Customers
15672.0,720,1,45.300000000000004,0,Inactive Customers
15675.0,76,4,542.04,0,Inactive Customers
15676.0,14,3,3435.76,1,Regular Customers
15677.0,44,3,1305.6299999999999,0,Inactive Customers
15678.0,48,3,1825.94,1,Regular Customers
15679.0,19,4,781.28,0,Inactive Customers
15680.0,4,10,4028.69,1,Regular Customers
15682.0,594,2,318.24,0,Inactive Customers
15683.0,113,2,524.54,0,Inactive Customers
15684.0,542,3,173.95,0,Inactive Customers
15685.0,445,1,55.980000000000004,0,Inactive Customers
15686.0,415,1,90.0,0,Inactive Customers
15687.0,4,9,2993.1,1,Regular Customers
15688.0,414,1,190.57,0,Inactive Customers
15689.0,115,3,521.03,0,Inactive Customers
15690.0,96,1,111.0,0,Inactive Customers
15691.0,247,4,571.3,0,Inactive Customers
15692.0,23,1,191.04,0,Inactive Customers
15693.0,654,1,37.5,0,Inactive Customers
15695.0,262,4,1131.04,0,Inactive Customers
15697.0,685,1,246.75,0,Inactive Customers
15698.0,619,1,46.2,0,Inactive Customers
15699.0,13,1,309.65,0,Inactive Customers
15700.0,167,2,696.68,0,Inactive Customers
15701.0,63,3,1210.06,0,Inactive Customers
15702.0,471,2,140.39,0,Inactive Customers
15703.0,260,1,211.5,0,Inactive Customers
15704.0,135,6,3734.6600000000003,1,Regular Customers
15705.0,196,1,143.1,0,Inactive Customers
15706.0,59,4,1060.56,0,Inactive Customers
15707.0,30,4,916.98,0,Inactive Customers
15708.0,36,9,3887.15,1,Regular Customers
15709.0,279,2,327.85,0,Inactive Customers
15710.0,412,1,898.87,0,Inactive Customers
15711.0,552,2,420.25,0,Inactive Customers
15713.0,138,4,839.64,0,Inactive Customers
15714.0,7,5,783.96,1,Regular Customers
15715.0,551,5,658.02,0,Inactive Customers
15716.0,141,11,2485.26,1,Regular Customers
15717.0,229,5,607.0,0,Inactive Customers
15718.0,535,1,293.79,0,Inactive Customers
15720.0,19,2,739.22,0,Inactive Customers
15721.0,7,1,471.40000000000003,0,Inactive Customers
15723.0,360,4,930.7,0,Inactive Customers
15724.0,196,3,310.85,0,Inactive Customers
15725.0,10,1,415.25,0,Inactive Customers
15726.0,385,1,321.91,0,Inactive Customers
15728.0,375,2,544.6,0,Inactive Customers
15729.0,208,3,192.55,0,Inactive Customers
15730.0,61,5,1726.58,1,Regular Customers
15731.0,549,1,125.3,0,Inactive Customers
15732.0,207,10,1543.97,1,Regular Customers
15733.0,278,1,162.3,0,Inactive Customers
15734.0,110,4,2263.3,1,Regular Customers
15735.0,416,1,327.68,0,Inactive Customers
15736.0,430,2,1767.1200000000001,0,Inactive Customers
15737.0,10,8,1188.1200000000001,1,Regular Customers
15739.0,61,1,449.12,0,Inactive Customers
15740.0,44,1,154.88,0,Inactive Customers
15741.0,453,2,208.62,0,Inactive Customers
15742.0,614,1,156.87,0,Inactive Customers
15743.0,11,4,775.96,0,Inactive Customers
15744.0,73,1,34.8,0,Inactive Customers
15745.0,14,4,1094.5900000000001,0,Inactive Customers
15746.0,129,1,196.88,0,Inactive Customers
15747.0,8,9,2499.81,1,Regular Customers
15748.0,36,3,609.81,0,Inactive Customers
15751.0,456,11,1380.44,1,Regular Customers
15752.0,35,9,3924.91,1,Regular Customers
15753.0,300,1,79.2,0,Inactive Customers
15754.0,46,9,3037.61,1,Regular Customers
15756.0,56,4,528.01,0,Inactive Customers
15757.0,61,6,2940.36,1,Regular Customers
15758.0,20,1,205.25,0,Inactive Customers
15759.0,213,7,830.9300000000001,1,Regular Customers
15761.0,438,1,143.05,0,Inactive Customers
15762.0,60,2,583.75,0,Inactive Customers
15763.0,27,2,1086.92,0,Inactive Customers
15764.0,83,8,4503.08,1,Regular Customers
15765.0,662,1,370.63,0,Inactive Customers
15766.0,59,3,831.0600000000001,0,Inactive Customers
15770.0,608,1,321.45,0,Inactive Customers
15771.0,599,3,1006.54,0,Inactive Customers
15772.0,413,1,280.88,0,Inactive Customers
15773.0,1,2,774.52,0,Inactive Customers
15774.0,64,6,1288.34,1,Regular Customers
15775.0,241,2,150.5,0,Inactive Customers
15776.0,128,1,241.62,0,Inactive Customers
15777.0,236,7,1762.6100000000001,1,Regular Customers
15778.0,426,1,307.95000000000005,0,Inactive Customers
15779.0,458,2,124.08000000000001,0,Inactive Customers
15780.0,179,3,475.28000000000003,0,Inactive Customers
15781.0,20,3,345.46000000000004,0,Inactive Customers
15782.0,5,4,4014.1,1,Regular Customers
15783.0,6,1,246.3,0,Inactive Customers
15784.0,463,2,848.33,0,Inactive Customers
15787.0,21,3,933.26,0,Inactive Customers
15788.0,504,1,221.83,0,Inactive Customers
15789.0,353,6,1962.01,1,Regular Customers
15790.0,5,1,218.75,0,Inactive Customers
15791.0,39,5,3608.34,1,Regular Customers
15792.0,395,2,933.84,0,Inactive Customers
15793.0,10,8,2399.57,1,Regular Customers
15794.0,732,2,777.0,0,Inactive Customers
15795.0,145,8,1979.8700000000001,1,Regular Customers
15797.0,108,6,2821.08,1,Regular Customers
15798.0,488,3,1535.37,0,Inactive Customers
15799.0,71,4,1421.34,1,Regular Customers
15800.0,102,7,1227.07,1,Regular Customers
15801.0,41,3,1063.95,0,Inactive Customers
15802.0,138,1,451.42,0,Inactive Customers
15803.0,46,4,1929.66,1,Regular Customers
15806.0,41,3,784.58,0,Inactive Customers
15807.0,45,5,1817.52,1,Regular Customers
15809.0,31,7,1274.44,1,Regular Customers
15810.0,74,8,2999.04,1,Regular Customers
15811.0,17,7,3486.15,1,Regular Customers
15813.0,203,2,1303.9099999999999,0,Inactive Customers
15814.0,12,6,2634.44,1,Regular Customers
15815.0,59,5,2100.6,1,Regular Customers
15816.0,537,2,144.15,0,Inactive Customers
15817.0,416,3,2766.4,1,Regular Customers
15818.0,584,1,340.5,0,Inactive Customers
15819.0,44,10,3934.79,1,Regular Customers
15820.0,315,1,206.98,0,Inactive Customers
15821.0,39,2,570.96,0,Inactive Customers
15822.0,354,5,1394.79,0,Inactive Customers
15823.0,367,3,3882.17,1,Regular Customers
15824.0,448,2,890.94,0,Inactive Customers
15825.0,167,1,532.94,0,Inactive Customers
15826.0,51,4,2598.28,1,Regular Customers
15828.0,370,1,1108.82,0,Inactive Customers
15829.0,94,2,636.14,0,Inactive Customers
15830.0,33,1,576.0,0,Inactive Customers
15831.0,54,3,794.64,0,Inactive Customers
15832.0,249,1,836.79,0,Inactive Customers
15833.0,733,1,80.4,0,Inactive Customers
15834.0,65,7,3764.39,1,Regular Customers
15835.0,39,4,954.09,0,Inactive Customers
15836.0,45,1,137.37,0,Inactive Customers
15837.0,60,2,777.01,0,Inactive Customers
15839.0,28,3,1048.49,0,Inactive Customers
15840.0,54,2,355.56,0,Inactive Customers
15841.0,68,9,2742.41,1,Regular Customers
15842.0,388,2,548.8000000000001,0,Inactive Customers
15843.0,299,1,118.95,0,Inactive Customers
15844.0,41,1,130.73999999999998,0,Inactive Customers
15845.0,13,11,4426.28,1,Regular Customers
15846.0,380,1,107.01,0,Inactive Customers
15847.0,33,5,822.57,1,Regular Customers
15848.0,617,1,137.99,0,Inactive Customers
15850.0,14,6,1006.75,1,Regular Customers
15851.0,522,1,109.73,0,Inactive Customers
15852.0,182,3,257.26,0,Inactive Customers
15853.0,47,1,110.8,0,Inactive Customers
15855.0,132,6,1052.72,1,Regular Customers
15857.0,14,2,570.48,0,Inactive Customers
15859.0,428,1,438.46,0,Inactive Customers
15863.0,21,5,355.1,0,Inactive Customers
15864.0,17,7,2180.76,1,Regular Customers
15865.0,36,5,2241.42,1,Regular Customers
15866.0,96,1,211.89,0,Inactive Customers
15868.0,578,1,94.53,0,Inactive Customers
15869.0,272,3,321.11,0,Inactive Customers
15870.0,28,4,857.46,0,Inactive Customers
15871.0,432,1,33.099999999999994,0,Inactive Customers
15872.0,10,4,729.25,0,Inactive Customers
15873.0,495,4,313.91999999999996,0,Inactive Customers
15875.0,641,1,108.52,0,Inactive Customers
15876.0,404,2,1449.14,0,Inactive Customers
15877.0,13,1,239.31,0,Inactive Customers
15878.0,557,2,330.77,0,Inactive Customers
15879.0,399,4,1137.8,0,Inactive Customers
15880.0,365,1,329.03,0,Inactive Customers
15881.0,307,5,501.39,0,Inactive Customers
15882.0,194,8,1124.66,1,Regular Customers
15883.0,28,1,143.76,0,Inactive Customers
15884.0,427,2,244.60000000000002,0,Inactive Customers
15886.0,55,4,1052.8700000000001,0,Inactive Customers
15887.0,402,3,1027.15,0,Inactive Customers
15888.0,76,3,429.16,0,Inactive Customers
15889.0,152,8,1427.6,1,Regular Customers
15890.0,390,5,535.65,0,Inactive Customers
15891.0,222,1,511.68,0,Inactive Customers
15892.0,664,1,128.2,0,Inactive Customers
15893.0,477,1,305.28000000000003,0,Inactive Customers
15894.0,248,2,258.25,0,Inactive Customers
15895.0,145,1,179.17,0,Inactive Customers
15897.0,189,2,208.59,0,Inactive Customers
15899.0,364,1,56.25,0,Inactive Customers
15900.0,19,4,886.57,0,Inactive Customers
15901.0,12,7,687.72,1,Regular Customers
15902.0,375,1,145.01,0,Inactive Customers
15904.0,3,1,164.68,0,Inactive Customers
15905.0,538,1,114.69,0,Inactive Customers
15906.0,15,10,2530.19,1,Regular Customers
15907.0,172,2,477.59000000000003,0,Inactive Customers
15908.0,486,2,758.62,0,Inactive Customers
15909.0,169,1,191.94,0,Inactive Customers
15911.0,619,8,1700.24,1,Regular Customers
15912.0,173,9,1074.7,1,Regular Customers
15913.0,529,1,6.300000000000001,0,Inactive Customers
15914.0,373,2,205.99,0,Inactive Customers
15915.0,397,1,364.45,0,Inactive Customers
15917.0,243,5,530.17,0,Inactive Customers
15918.0,186,3,582.88,0,Inactive Customers
15919.0,15,2,525.69,0,Inactive Customers
15920.0,149,9,569.14,1,Regular Customers
15921.0,168,4,775.26,0,Inactive Customers
15922.0,368,1,369.5,0,Inactive Customers
15923.0,368,1,127.08,0,Inactive Customers
15924.0,726,1,102.82,0,Inactive Customers
15925.0,189,1,207.15,0,Inactive Customers
15926.0,537,1,134.44,0,Inactive Customers
15927.0,642,1,106.54,0,Inactive Customers
15928.0,651,1,293.53,0,Inactive Customers
15929.0,639,1,594.0,0,Inactive Customers
15930.0,62,1,426.63,0,Inactive Customers
15931.0,423,1,239.9,0,Inactive Customers
15932.0,83,7,2195.65,1,Regular Customers
15933.0,17,3,1107.46,0,Inactive Customers
15934.0,413,2,2190.66,0,Inactive Customers
15935.0,234,2,416.86,0,Inactive Customers
15936.0,374,2,282.79,0,Inactive Customers
15937.0,59,1,145.35000000000002,0,Inactive Customers
15938.0,108,9,734.8100000000001,1,Regular Customers
15940.0,306,1,35.8,0,Inactive Customers
15941.0,632,1,405.0,0,Inactive Customers
15942.0,129,1,337.44,0,Inactive Customers
15943.0,645,2,271.28999999999996,0,Inactive Customers
15944.0,272,4,2164.24,1,Regular Customers
15945.0,361,4,646.27,0,Inactive Customers
15946.0,498,3,2304.18,0,Inactive Customers
15947.0,78,1,1708.24,0,Inactive Customers
15948.0,3,3,1509.0900000000001,0,Inactive Customers
15949.0,12,2,364.72,0,Inactive Customers
15951.0,4,3,1013.1700000000001,0,Inactive Customers
15952.0,29,4,781.91,0,Inactive Customers
15954.0,584,1,190.75,0,Inactive Customers
15956.0,547,2,617.6,0,Inactive Customers
15957.0,27,3,921.25,0,Inactive Customers
15958.0,69,4,462.12,0,Inactive Customers
15959.0,677,3,542.89,0,Inactive Customers
15960.0,369,4,410.95,0,Inactive Customers
15961.0,374,1,451.28999999999996,0,Inactive Customers
15962.0,444,1,289.48,0,Inactive Customers
15963.0,15,2,470.76,0,Inactive Customers
15964.0,658,1,269.21000000000004,0,Inactive Customers
15966.0,446,1,426.53,0,Inactive Customers
15968.0,384,1,404.55,0,Inactive Customers
15969.0,45,4,992.05,0,Inactive Customers
15970.0,299,2,1017.3199999999999,0,Inactive Customers
15972.0,451,5,1769.33,0,Inactive Customers
15973.0,362,3,680.62,0,Inactive Customers
15974.0,35,7,3442.15,1,Regular Customers
15975.0,79,1,371.01,0,Inactive Customers
15976.0,161,6,1694.41,1,Regular Customers
15977.0,12,2,1054.73,0,Inactive Customers
15978.0,72,3,3279.42,1,Regular Customers
15979.0,598,1,329.21999999999997,0,Inactive Customers
15982.0,600,1,324.51,0,Inactive Customers
15983.0,17,8,3110.37,1,Regular Customers
15985.0,118,7,2715.28,1,Regular Customers
15986.0,25,2,354.42,0,Inactive Customers
15987.0,7,8,1535.99,1,Regular Customers
15988.0,14,3,738.89,0,Inactive Customers
15989.0,371,2,368.31,0,Inactive Customers
15990.0,39,7,1997.75,1,Regular Customers
15991.0,529,1,150.55,0,Inactive Customers
15992.0,391,2,854.61,0,Inactive Customers
15993.0,4,7,2777.67,1,Regular Customers
15994.0,50,3,1175.68,0,Inactive Customers
15995.0,409,1,694.54,0,Inactive Customers
15996.0,83,7,1386.4,1,Regular Customers
15999.0,731,1,20.4,0,Inactive Customers
16001.0,376,1,583.39,0,Inactive Customers
16002.0,621,1,169.21,0,Inactive Customers
16004.0,470,5,2146.39,1,Regular Customers
16005.0,7,10,2365.4900000000002,1,Regular Customers
16006.0,207,2,332.82,0,Inactive Customers
16007.0,43,7,3053.06,1,Regular Customers
16009.0,17,4,972.11,0,Inactive Customers
16010.0,241,11,1694.86,1,Regular Customers
16012.0,30,5,2978.59,1,Regular Customers
16014.0,33,5,1100.28,1,Regular Customers
16015.0,22,2,501.45,0,Inactive Customers
16016.0,10,10,1942.8,1,Regular Customers
16017.0,43,5,1545.58,1,Regular Customers
16018.0,34,4,698.13,0,Inactive Customers
16020.0,12,3,851.01,0,Inactive Customers
16021.0,390,2,487.03,0,Inactive Customers
16022.0,255,1,602.63,0,Inactive Customers
16023.0,41,3,719.81,0,Inactive Customers
16024.0,7,3,483.99,0,Inactive Customers
16025.0,25,1,439.65999999999997,0,Inactive Customers
16026.0,38,1,236.09,0,Inactive Customers
16028.0,591,1,82.2,0,Inactive Customers
16030.0,305,1,331.24,0,Inactive Customers
16031.0,88,2,547.9,0,Inactive Customers
16032.0,451,6,1965.72,1,Regular Customers
16034.0,191,6,911.32,1,Regular Customers
16035.0,555,1,217.73,0,Inactive Customers
16036.0,82,4,2556.84,1,Regular Customers
16037.0,265,5,1509.3400000000001,1,Regular Customers
16038.0,3,3,471.78,0,Inactive Customers
16039.0,419,2,456.4,0,Inactive Customers
16040.0,60,7,2416.9,1,Regular Customers
16041.0,26,3,3166.4,1,Regular Customers
16042.0,17,8,2245.32,1,Regular Customers
16043.0,33,8,1856.5900000000001,1,Regular Customers
16044.0,430,1,340.84000000000003,0,Inactive Customers
16045.0,115,8,3434.93,1,Regular Customers
16046.0,557,1,235.78,0,Inactive Customers
16047.0,677,1,107.14,0,Inactive Customers
16048.0,368,4,818.7900000000001,0,Inactive Customers
16049.0,35,6,1852.15,1,Regular Customers
16050.0,169,3,300.7,0,Inactive Customers
16051.0,677,1,188.44,0,Inactive Customers
16052.0,49,1,362.06,0,Inactive Customers
16053.0,28,6,3634.84,1,Regular Customers
16054.0,141,4,2111.88,1,Regular Customers
16055.0,216,1,134.8,0,Inactive Customers
16056.0,40,1,650.75,0,Inactive Customers
16057.0,11,10,3854.85,1,Regular Customers
16058.0,401,1,62.7,0,Inactive Customers
16060.0,396,3,541.95,0,Inactive Customers
16061.0,426,1,89.65,0,Inactive Customers
16062.0,5,8,2863.45,1,Regular Customers
16063.0,255,1,335.32,0,Inactive Customers
16064.0,720,1,109.31,0,Inactive Customers
16065.0,361,8,1992.13,1,Regular Customers
16066.0,12,5,1521.04,1,Regular Customers
16067.0,558,3,3269.11,1,Regular Customers
16068.0,589,1,115.73,0,Inactive Customers
16069.0,413,1,457.7,0,Inactive Customers
16070.0,17,2,852.15,0,Inactive Customers
16071.0,40,4,1076.8,0,Inactive Customers
16072.0,283,4,4180.09,1,Regular Customers
16073.0,292,1,122.4,0,Inactive Customers
16074.0,385,1,252.5,0,Inactive Customers
