Customer ID,Recency,Frequency,Monetary
14787.0,466,1,110.65
14788.0,2,3,1156.32
14789.0,24,1,197.64
14790.0,12,10,2526.62
14791.0,602,1,303.63
14792.0,59,1,6.2
14793.0,16,2,625.9
14794.0,5,9,1749.04
14795.0,162,1,131.45000000000002
14797.0,502,1,300.31
14798.0,48,8,724.31
14799.0,46,2,338.15000000000003
14801.0,56,1,189.34
14802.0,433,2,1502.98
14803.0,157,3,845.5500000000001
14804.0,4,1,353.27
14805.0,10,7,1082.55
14806.0,70,2,303.43
14807.0,386,2,504.14
14808.0,35,8,2718.6
14809.0,616,2,686.76
14811.0,383,1,170.5
14812.0,594,1,178.85
14813.0,365,4,888.91
14814.0,576,1,154.21
14815.0,32,2,778.5
14816.0,192,1,271.85
14817.0,195,7,3959.86
14818.0,69,6,1153.56
14819.0,59,4,456.41
14820.0,16,9,1274.76
14821.0,362,7,1230.15
14822.0,481,1,157.7
14823.0,176,3,321.43
14824.0,5,10,4022.9100000000003
14826.0,577,2,385.2
14829.0,24,7,1455.8700000000001
14830.0,48,1,188.88
14831.0,675,3,1676.57
14832.0,625,1,322.69
14833.0,494,1,94.8
14834.0,13,7,2206.16
14835.0,524,2,297.0
14836.0,5,3,102.45
14837.0,85,9,3460.32
14838.0,418,2,769.9200000000001
14839.0,414,3,915.28
14840.0,263,2,362.71000000000004
14842.0,39,4,2824.69
14843.0,432,1,211.8
14845.0,595,1,150.0
14846.0,422,1,437.4
14847.0,144,3,1348.95
14848.0,400,1,310.56
14850.0,307,7,1770.96
14851.0,18,3,829.41
14853.0,19,5,1376.87
14854.0,73,11,4303.06
14856.0,31,3,1290.53
14857.0,55,7,3651.851
14858.0,501,1,180.75
14859.0,8,5,1705.64
14860.0,14,1,170.32
14861.0,48,10,1380.73
14862.0,21,2,841.2
14863.0,24,1,266.76
14865.0,2,4,92.52
14868.0,16,11,3793.92
14869.0,4,6,2778.14
14870.0,257,6,1838.95
14871.0,174,8,1062.19
14872.0,479,3,816.6
14873.0,205,2,854.13
14874.0,530,1,116.18
14875.0,103,3,2862.4
14876.0,516,2,256.7
14877.0,414,2,425.85
14879.0,680,1,185.06
14880.0,72,3,690.59
14881.0,15,1,255.4
14883.0,14,6,761.59
14884.0,665,1,120.6
14885.0,127,3,1598.12
14886.0,248,1,364.8
14887.0,74,1,1862.0
14888.0,202,1,369.2
14889.0,331,1,135.9
14890.0,249,3,817.25
14891.0,143,4,1106.73
14892.0,686,1,202.35000000000002
14893.0,5,3,1809.6100000000001
14894.0,80,3,1492.81
14896.0,200,8,1826.0
14897.0,3,8,3140.54
14899.0,390,1,1331.38
14900.0,517,1,13.919999999999998
14902.0,21,3,1035.6200000000001
14903.0,16,5,2795.33
14904.0,21,3,1002.01
14905.0,153,8,1971.39
14906.0,440,1,68.44
14908.0,70,2,381.9
14909.0,432,3,1404.68
14910.0,20,3,323.55
14912.0,12,6,1889.25
14913.0,31,8,4073.13
14915.0,86,11,1811.25
14916.0,66,8,3042.95
14917.0,592,2,1123.75
14919.0,535,1,359.35
14920.0,208,3,1607.17
14921.0,25,2,1316.07
14922.0,389,2,843.74
14923.0,46,1,749.1
14924.0,241,3,931.01
14926.0,377,2,359.4
14927.0,392,1,308.2
14928.0,623,1,223.91000000000003
14929.0,27,2,836.69
14931.0,18,4,1059.28
14932.0,361,2,666.13
14933.0,439,4,1770.0
14934.0,77,5,3503.5
14935.0,292,2,2849.83
14937.0,52,3,1621.88
14938.0,557,2,2322.43
14940.0,413,2,531.49
14941.0,574,1,182.1
14942.0,397,4,746.56
14943.0,658,1,107.62
14945.0,409,1,179.4
14946.0,9,1,100.9
14947.0,67,6,1049.79
14948.0,18,6,1101.97
14949.0,464,4,515.0
14950.0,14,1,371.2
14951.0,74,1,311.69
14953.0,20,4,971.32
14954.0,7,2,462.12
14955.0,728,1,163.77
14956.0,416,1,1325.0
14957.0,248,2,261.69
14958.0,142,6,941.99
14959.0,59,4,695.42
14960.0,4,2,221.27
14962.0,266,4,366.91
14964.0,242,1,206.21
14965.0,91,2,596.09
14966.0,10,6,1064.26
14967.0,45,6,1982.6100000000001
14968.0,25,2,501.24
14969.0,699,1,906.23
14971.0,30,3,1097.98
14972.0,123,2,145.07
14973.0,102,3,1314.45
14974.0,33,1,89.94
14975.0,52,2,472.39
14976.0,52,7,790.86
14977.0,721,1,31.93
14978.0,68,10,3112.19
14979.0,731,1,429.66
14980.0,732,1,150.68
14981.0,241,2,372.92
14982.0,567,1,237.78
14983.0,684,1,183.20000000000002
14984.0,14,6,1260.51
14985.0,193,2,292.01
14986.0,371,2,563.1
14987.0,11,8,1550.6499999999999
14988.0,207,7,2038.65
14989.0,657,1,342.4
14990.0,607,2,304.17
14991.0,426,1,314.67
14992.0,437,1,210.5
14993.0,559,1,36.13
14994.0,378,5,946.72
14995.0,34,2,231.98000000000002
14996.0,476,2,442.28999999999996
14997.0,41,4,776.6
14998.0,165,4,753.18
14999.0,588,1,129.48000000000002
15000.0,43,1,490.52
15001.0,389,2,199.10999999999999
15002.0,111,9,4138.08
15003.0,468,6,1027.03
15004.0,142,1,1220.77
15006.0,46,2,757.78
15007.0,154,1,156.91
15008.0,476,2,360.0
15009.0,7,3,1259.43
15010.0,31,1,308.94
15011.0,391,2,416.6
15012.0,49,3,646.26
15013.0,483,10,1610.82
15014.0,38,2,257.67
15016.0,168,5,620.89
15017.0,29,1,125.58
15018.0,34,3,496.21
15019.0,262,1,252.81
15020.0,374,1,198.47
15022.0,7,5,1133.44
15025.0,28,2,979.79
15026.0,75,5,1048.89
15027.0,26,10,3195.6
15028.0,3,6,962.9399999999999
15029.0,615,1,365.1
15030.0,67,8,1979.91
15033.0,21,9,2389.38
15035.0,85,1,252.73000000000002
15036.0,67,3,429.56
15037.0,372,2,397.76
15038.0,54,9,1146.53
15040.0,537,1,7.49
15041.0,165,2,289.4
15042.0,194,2,315.45
15043.0,26,6,2870.3199999999997
15045.0,147,2,735.66
15047.0,265,1,343.62
15048.0,60,4,381.0
15049.0,269,1,121.17000000000002
15050.0,20,5,4087.19
15051.0,18,9,3926.91
15052.0,314,1,207.73000000000002
15053.0,152,2,478.6
15054.0,7,2,302.1
15055.0,470,3,549.12
15056.0,515,1,113.65
15057.0,270,5,3255.96
15060.0,3,4,294.25
15062.0,66,8,2585.62
15063.0,208,1,370.79999999999995
15064.0,405,4,1254.41
15065.0,33,5,3326.86
15066.0,48,1,893.59
15067.0,73,5,3862.88
15068.0,41,4,1174.9
15069.0,174,1,1109.53
15070.0,368,3,737.0500000000001
15071.0,89,4,1455.5600000000002
15072.0,474,1,187.52
15073.0,5,8,2788.02
15074.0,100,3,1553.13
15075.0,73,1,773.03
15076.0,168,3,1447.74
15077.0,490,2,2428.08
15079.0,208,11,3625.4
15080.0,423,2,546.25
15082.0,664,1,93.35000000000001
15083.0,252,1,88.2
15084.0,375,2,965.1999999999999
15085.0,725,1,347.54
15086.0,560,2,218.53
15087.0,277,1,306.94
15088.0,17,2,1160.07
15089.0,5,6,2420.84
15090.0,303,1,381.32
15091.0,63,3,1046.6100000000001
15092.0,210,3,776.46
15094.0,458,2,83.0
15095.0,99,10,3141.64
15096.0,38,1,219.39000000000001
15097.0,578,2,660.27
15099.0,80,1,410.48
15100.0,329,7,2193.8999999999996
15101.0,4,6,1477.94
15102.0,526,2,554.67
15103.0,26,2,703.36
15104.0,192,2,993.54
15105.0,13,9,3094.91
15106.0,13,5,1422.52
15107.0,306,9,824.35
15108.0,137,4,1300.25
15109.0,241,3,983.1
15110.0,19,6,1505.8500000000001
15111.0,24,5,2442.37
15112.0,606,1,209.4
15113.0,5,3,3509.43
15115.0,13,2,531.85
15116.0,13,4,1352.75
15117.0,10,8,2485.97
15118.0,129,1,244.8
15119.0,241,1,266.4
15120.0,129,1,358.82
15121.0,45,2,457.72
15122.0,109,11,4487.27
15123.0,3,5,4656.17
15124.0,18,4,450.82
15126.0,532,2,449.49
15127.0,61,2,711.5
15128.0,55,5,1783.68
15130.0,165,1,330.11
15131.0,390,1,80.28
15132.0,13,5,977.9300000000001
15133.0,123,5,1806.9
15134.0,10,10,1596.29
15135.0,234,2,305.68
15136.0,17,2,1029.8
15137.0,516,2,823.4
15138.0,389,1,502.52
15139.0,235,2,178.96
15140.0,47,8,3243.69
15141.0,453,7,1388.47
15142.0,42,6,2619.92
15143.0,221,2,563.63
15145.0,39,3,1036.37
15146.0,160,2,1327.16
15147.0,235,1,623.5
15148.0,6,1,301.29
15149.0,129,5,1554.6100000000001
15151.0,418,2,2085.61
15153.0,26,1,329.25
15154.0,70,3,1343.72
15155.0,379,1,383.96999999999997
15156.0,29,1,317.8
15157.0,149,4,2223.41
15158.0,40,2,606.02
15160.0,352,4,589.27
15161.0,383,1,119.92
15162.0,727,1,312.9
15163.0,14,2,304.47
15164.0,64,9,2028.1100000000001
15165.0,368,1,487.75
15166.0,463,1,167.16
15167.0,316,5,1627.62
15168.0,21,1,106.56
15169.0,378,2,569.22
15170.0,402,1,81.15
15171.0,326,1,1289.5
15172.0,4,5,1624.05
15173.0,376,7,1494.6
15174.0,318,2,481.46
15175.0,67,1,224.14
15176.0,663,1,988.0400000000001
15177.0,421,1,948.9300000000001
15178.0,255,1,40.5
15180.0,362,3,816.9300000000001
15181.0,61,5,1200.2
15182.0,149,11,2998.952
15183.0,543,3,639.93
15184.0,24,4,685.39
15185.0,65,1,310.62
15186.0,9,5,1403.2
15188.0,720,1,310.43
15190.0,430,1,834.4399999999999
15191.0,458,3,588.05
15192.0,115,5,1666.39
15193.0,56,1,499.32
15196.0,428,2,313.7
15197.0,6,6,1877.51
15198.0,87,5,571.35
15199.0,54,10,3122.4
15200.0,490,1,549.0500000000001
15201.0,82,7,1842.95
15204.0,352,1,316.58
15205.0,80,2,653.24
15206.0,5,4,420.3
15207.0,411,3,683.92
15208.0,26,5,762.92
15209.0,725,1,178.98000000000002
15210.0,220,3,1176.19
15211.0,55,2,894.4100000000001
15212.0,236,2,208.28
15213.0,314,2,328.35
15214.0,5,7,1532.68
15215.0,42,7,2422.4300000000003
15216.0,83,2,486.09000000000003
15217.0,558,1,426.24
15219.0,171,2,685.45
15220.0,47,6,1778.96
15221.0,362,4,2062.2
15222.0,314,11,3550.91
15223.0,221,5,1417.95
15224.0,353,5,871.36
15225.0,229,1,409.40000000000003
15226.0,306,1,154.41
15227.0,32,9,2488.4900000000002
15229.0,581,1,160.5
15230.0,234,2,429.6
15231.0,616,1,250.26000000000002
15232.0,108,2,612.06
15233.0,396,1,59.400000000000006
15234.0,272,1,197.0
15236.0,294,1,321.05
15237.0,73,3,1328.72
15238.0,24,3,1071.99
15239.0,5,2,780.59
15241.0,62,11,3050.16
15242.0,417,1,302.04
15243.0,69,2,927.28
15244.0,60,3,912.08
15245.0,129,8,4610.84
15246.0,233,3,780.4
15247.0,118,3,976.06
15248.0,407,3,1893.93
15250.0,636,1,60.0
15252.0,31,5,2103.41
15253.0,11,8,2055.09
15254.0,122,3,1088.35
15255.0,62,9,3706.02
15256.0,144,2,170.4
15257.0,279,2,685.9
15258.0,164,2,623.16
15259.0,508,4,1182.3799999999999
15261.0,130,4,1508.0
15262.0,319,3,418.82
15263.0,102,1,156.51
15264.0,59,2,848.4
15265.0,146,4,3345.64
15266.0,333,5,852.21
15267.0,17,5,1717.36
15268.0,474,3,961.9000000000001
15269.0,19,3,1225.3600000000001
15272.0,53,6,2030.95
15273.0,595,1,228.96
15274.0,13,1,383.99
15275.0,33,1,615.14
15276.0,61,4,619.8
15277.0,42,2,476.34000000000003
15278.0,557,4,496.16
15279.0,350,5,1580.54
15280.0,167,3,397.52
15282.0,565,1,348.59
15283.0,385,3,148.32999999999998
15284.0,495,1,24.75
15285.0,403,1,94.92
15286.0,45,1,240.55
15287.0,17,5,856.03
15288.0,38,10,3715.38
15289.0,24,5,1593.09
15292.0,196,1,178.39
15293.0,661,1,247.5
15294.0,406,1,233.35
15295.0,650,1,207.04
15297.0,5,3,641.94
15300.0,59,1,496.44
15302.0,726,1,308.0
15303.0,285,3,1224.18
15304.0,56,9,796.4
15305.0,550,1,93.6
15306.0,60,9,3484.73
15307.0,91,1,205.3
15308.0,270,1,310.47
15309.0,606,4,797.96
15310.0,474,1,1634.64
15313.0,105,1,52.0
15314.0,194,3,820.45
15315.0,60,2,570.5
15316.0,322,1,165.0
15317.0,672,1,129.75
15319.0,279,1,204.5
15320.0,39,1,267.13
15322.0,81,2,1390.86
15323.0,558,3,434.6
15324.0,696,1,140.22000000000003
15325.0,99,8,1601.46
15326.0,329,5,1700.52
15327.0,48,1,208.75
15328.0,403,1,107.24
15329.0,34,11,2958.83
15330.0,27,2,714.9599999999999
15331.0,495,3,767.91
15332.0,361,6,4892.68
15333.0,203,1,1028.56
15334.0,152,3,350.82
15335.0,49,1,170.22
15336.0,397,1,240.5
15337.0,406,1,373.02
15338.0,672,1,277.93
15339.0,62,7,1821.02
15340.0,557,1,105.5
15341.0,76,2,2402.72
15342.0,125,1,406.09000000000003
15343.0,82,1,364.5
15344.0,27,2,460.64
15345.0,41,1,393.54
15346.0,328,3,596.12
15347.0,361,4,1162.0
15348.0,67,1,158.04
15349.0,153,2,463.91
15350.0,368,2,547.6
15351.0,8,10,3430.22
15352.0,544,1,111.15
15353.0,250,7,2794.47
15354.0,598,3,284.4
15355.0,24,2,277.05
15359.0,658,8,181.35
15360.0,35,1,427.93
15361.0,357,4,689.07
15362.0,444,2,613.08
15363.0,368,2,678.11
15364.0,91,2,913.19
15366.0,70,7,2389.08
15368.0,16,2,722.74
15370.0,36,8,3739.01
15371.0,658,1,59.400000000000006
15374.0,124,2,307.32
15375.0,685,1,60.959999999999994
15376.0,35,3,1221.56
15377.0,378,4,1211.75
15378.0,458,2,246.5
15379.0,165,8,4877.84
15380.0,4,11,3248.96
15381.0,209,5,1890.57
15384.0,165,4,2027.79
15385.0,35,3,942.08
15386.0,181,1,394.14
15387.0,487,1,468.65
15388.0,265,1,140.54
15389.0,167,5,2733.8
15390.0,391,2,1216.66
15391.0,579,1,289.87
15392.0,25,6,2607.21
15393.0,11,5,891.34
15395.0,321,1,107.45
15396.0,108,2,796.38
15397.0,285,1,94.0
15398.0,11,2,1345.53
15399.0,17,2,549.13
15400.0,87,8,1302.3
15401.0,447,2,216.95
15402.0,144,6,1830.54
15403.0,487,2,170.88
15404.0,371,1,257.06
15405.0,184,2,659.84
15406.0,26,4,975.87
15407.0,29,4,1046.74
15408.0,259,1,267.18
15409.0,716,1,131.25
15410.0,79,10,4685.72
15411.0,21,4,1348.93
15412.0,166,1,190.53
15414.0,5,3,774.9000000000001
15415.0,308,1,559.61
15416.0,60,7,4572.82
15417.0,80,1,508.8
15418.0,420,2,449.42
15419.0,20,1,135.86
15420.0,429,6,743.0
15421.0,54,10,3805.34
15422.0,318,7,1619.97
15423.0,33,3,266.89
15424.0,250,3,597.78
15425.0,395,4,1941.1200000000001
15426.0,14,9,2156.35
15427.0,28,3,1430.54
15428.0,10,4,762.75
15429.0,22,2,397.35
15430.0,463,2,954.75
15431.0,498,1,153.24
15432.0,18,2,320.76
15433.0,209,2,533.3
15434.0,3,11,2567.06
15435.0,17,1,149.29
15436.0,7,3,1067.75
15437.0,258,2,393.45
15438.0,126,1,156.57999999999998
15439.0,400,4,1269.05
15440.0,50,3,383.68
15441.0,391,3,1254.21
15442.0,244,1,594.0
15444.0,4,2,1411.21
15445.0,259,2,284.5
15446.0,372,3,399.75
15447.0,326,5,492.88
15448.0,308,2,788.8100000000001
15449.0,21,3,974.52
15450.0,25,1,429.84
15451.0,429,2,226.86
15452.0,25,6,1785.1100000000001
15453.0,31,6,1236.49
15454.0,357,2,305.99
15455.0,593,1,38.25
15456.0,278,10,2091.52
15457.0,257,1,237.07
15458.0,21,2,370.44
15459.0,412,2,202.83
15460.0,349,1,214.26
15461.0,456,2,429.7
15462.0,90,4,737.05
15463.0,25,1,126.14
15464.0,333,1,1044.65
15466.0,80,4,1560.46
15467.0,4,3,524.88
15468.0,46,3,1430.48
15469.0,45,3,874.25
15470.0,571,1,63.419999999999995
15471.0,375,2,837.53
15472.0,108,1,371.56
15473.0,9,8,2046.0
15474.0,591,1,150.35
15475.0,72,1,454.11
15476.0,375,4,2209.98
15477.0,645,1,368.4
15478.0,35,3,1983.48
15479.0,728,1,147.4
15481.0,396,1,1993.34
15483.0,157,10,817.82
15484.0,13,5,3977.85
15485.0,25,7,4810.92
15486.0,523,1,102.0
15487.0,675,1,231.32
15488.0,88,5,431.92
15489.0,18,8,2419.61
15490.0,426,1,210.85
15491.0,90,6,3100.09
15492.0,23,2,659.46
15493.0,28,9,4121.68
15494.0,16,5,3702.6
15495.0,374,1,246.5
15496.0,626,1,146.14
15499.0,719,1,158.65
15500.0,3,4,1131.56
15501.0,400,2,399.95
15503.0,358,2,257.3
15504.0,76,4,402.7
15505.0,48,5,3610.96
15506.0,18,6,2030.33
15507.0,167,1,475.86
15508.0,184,6,1000.27
15509.0,375,1,152.41
15510.0,326,1,250.0
15511.0,7,5,900.53
15512.0,151,4,331.58
15515.0,382,1,171.81
15516.0,40,3,62.43
15517.0,228,1,267.03
15519.0,378,2,344.61
15522.0,28,2,397.99
15524.0,20,2,591.4
15525.0,13,3,624.54
15526.0,28,2,148.44
15528.0,249,1,229.33
15530.0,17,5,1808.68
15531.0,3,2,1972.39
15532.0,20,10,3738.85
15533.0,14,3,807.57
15534.0,721,1,162.25
15535.0,168,6,1044.37
15536.0,404,1,259.09
15537.0,159,1,110.92
15538.0,533,6,3358.4
15539.0,2,1,538.46
15540.0,6,2,460.68
15541.0,109,1,85.13000000000001
15542.0,507,3,855.71
15543.0,283,2,242.26
15545.0,49,2,288.96999999999997
15546.0,602,2,1079.1000000000001
15548.0,591,1,158.09
15549.0,72,8,2334.16
15550.0,101,11,2068.7
15551.0,32,7,1679.81
15552.0,212,2,252.52
15553.0,55,1,428.93
15554.0,273,1,217.2
15556.0,19,1,279.77
15557.0,24,1,468.91
15558.0,634,1,202.68
15559.0,563,1,1109.4
15560.0,393,2,153.52
15561.0,7,8,1934.3899999999999
15562.0,347,3,671.4300000000001
15563.0,17,7,2859.46
15564.0,458,2,70.74000000000001
15565.0,45,2,173.16000000000003
15566.0,388,2,227.87
15567.0,14,1,186.01
15568.0,40,2,422.52
15569.0,99,10,3583.45
15572.0,21,9,3770.22
15573.0,27,5,1188.42
15574.0,173,6,1101.44
15575.0,615,1,30.1
15576.0,33,1,921.37
15577.0,146,5,396.03
15578.0,158,1,127.1
15579.0,64,5,1250.63
15580.0,372,8,1375.39
15582.0,20,3,682.9100000000001
15583.0,371,1,95.96
15584.0,19,6,1268.2
15585.0,172,1,455.3
15586.0,588,3,1139.1000000000001
15587.0,45,7,1522.08
15588.0,673,1,579.6
15589.0,251,3,478.53
15590.0,377,5,1496.6
15591.0,578,3,217.9
15592.0,42,1,388.58
15593.0,66,1,199.8
15594.0,11,5,1771.78
15595.0,483,1,357.59999999999997
15596.0,96,9,2727.72
15597.0,30,2,563.37
15598.0,48,2,548.02
15599.0,22,3,1250.06
15600.0,423,4,1199.31
15603.0,74,2,88.48
15604.0,47,1,216.39000000000001
15605.0,31,9,1741.95
15607.0,332,9,1708.97
15608.0,23,5,1785.98
15609.0,180,1,298.48
15610.0,47,1,112.46000000000001
15612.0,31,2,195.15
15613.0,606,1,433.71999999999997
15614.0,433,4,3147.36
15616.0,434,1,317.11
15617.0,391,3,828.5500000000001
15618.0,28,4,776.851
15619.0,6,1,336.4
15620.0,52,4,1942.36
15621.0,6,2,1044.96
15623.0,136,8,2437.05
15624.0,112,4,588.13
15625.0,99,9,3236.4
15626.0,70,3,1067.52
15627.0,452,2,566.9
15629.0,445,4,2240.9
15630.0,40,3,1481.4
15631.0,637,1,596.67
15632.0,11,8,3285.31
15634.0,12,2,554.65
15635.0,391,1,100.35
15636.0,85,4,1444.58
15637.0,48,5,797.59
15638.0,374,6,2265.2
15639.0,129,3,1065.08
15642.0,725,1,105.78
15643.0,187,3,664.0
15644.0,161,4,803.54
15645.0,14,3,1055.17
15646.0,153,5,784.8100000000001
15647.0,410,1,169.0
15648.0,199,2,639.5
15649.0,331,4,1660.35
15650.0,517,2,553.88
15651.0,32,5,1259.06
15652.0,86,5,1405.94
15653.0,88,2,877.44
15654.0,5,2,922.53
15655.0,238,1,560.6700000000001
15656.0,40,4,748.5
15657.0,18,1,30.0
15658.0,185,8,2117.27
15659.0,39,3,532.49
15661.0,312,8,1215.95
15662.0,656,2,283.73
15663.0,101,1,138.14
15664.0,46,4,1254.03
15665.0,163,5,3987.07
15666.0,467,2,632.94
15667.0,35,1,301.32000000000005
15668.0,213,1,76.32000000000001
15669.0,35,4,684.34
15670.0,292,2,325.2
15671.0,14,7,2657.13
15672.0,720,1,45.300000000000004
15675.0,76,4,542.04
15676.0,14,3,3435.76
15677.0,44,3,1305.6299999999999
15678.0,48,3,1825.94
15679.0,19,4,781.28
15680.0,4,10,4028.69
15682.0,594,2,318.24
15683.0,113,2,524.54
15684.0,542,3,173.95
15685.0,445,1,55.980000000000004
15686.0,415,1,90.0
15687.0,4,9,2993.1
15688.0,414,1,190.57
15689.0,115,3,521.03
15690.0,96,1,111.0
15691.0,247,4,571.3
15692.0,23,1,191.04
15693.0,654,1,37.5
15695.0,262,4,1131.04
15697.0,685,1,246.75
15698.0,619,1,46.2
15699.0,13,1,309.65
15700.0,167,2,696.68
15701.0,63,3,1210.06
15702.0,471,2,140.39
15703.0,260,1,211.5
15704.0,135,6,3734.6600000000003
15705.0,196,1,143.1
15706.0,59,4,1060.56
15707.0,30,4,916.98
15708.0,36,9,3887.15
15709.0,279,2,327.85
15710.0,412,1,898.87
15711.0,552,2,420.25
15713.0,138,4,839.64
15714.0,7,5,783.96
15715.0,551,5,658.02
15716.0,141,11,2485.26
15717.0,229,5,607.0
15718.0,535,1,293.79
15720.0,19,2,739.22
15721.0,7,1,471.40000000000003
15723.0,360,4,930.7
15724.0,196,3,310.85
15725.0,10,1,415.25
15726.0,385,1,321.91
15728.0,375,2,544.6
15729.0,208,3,192.55
15730.0,61,5,1726.58
15731.0,549,1,125.3
15732.0,207,10,1543.97
15733.0,278,1,162.3
15734.0,110,4,2263.3
15735.0,416,1,327.68
15736.0,430,2,1767.1200000000001
15737.0,10,8,1188.1200000000001
15739.0,61,1,449.12
15740.0,44,1,154.88
15741.0,453,2,208.62
15742.0,614,1,156.87
15743.0,11,4,775.96
15744.0,73,1,34.8
15745.0,14,4,1094.5900000000001
15746.0,129,1,196.88
15747.0,8,9,2499.81
15748.0,36,3,609.81
15751.0,456,11,1380.44
15752.0,35,9,3924.91
15753.0,300,1,79.2
15754.0,46,9,3037.61
15756.0,56,4,528.01
15757.0,61,6,2940.36
15758.0,20,1,205.25
15759.0,213,7,830.9300000000001
15761.0,438,1,143.05
15762.0,60,2,583.75
15763.0,27,2,1086.92
15764.0,83,8,4503.08
15765.0,662,1,370.63
15766.0,59,3,831.0600000000001
15770.0,608,1,321.45
15771.0,599,3,1006.54
15772.0,413,1,280.88
15773.0,1,2,774.52
15774.0,64,6,1288.34
15775.0,241,2,150.5
15776.0,128,1,241.62
15777.0,236,7,1762.6100000000001
15778.0,426,1,307.95000000000005
15779.0,458,2,124.08000000000001
15780.0,179,3,475.28000000000003
15781.0,20,3,345.46000000000004
15782.0,5,4,4014.1
15783.0,6,1,246.3
15784.0,463,2,848.33
15787.0,21,3,933.26
15788.0,504,1,221.83
15789.0,353,6,1962.01
15790.0,5,1,218.75
15791.0,39,5,3608.34
15792.0,395,2,933.84
15793.0,10,8,2399.57
15794.0,732,2,777.0
15795.0,145,8,1979.8700000000001
15797.0,108,6,2821.08
15798.0,488,3,1535.37
15799.0,71,4,1421.34
15800.0,102,7,1227.07
15801.0,41,3,1063.95
15802.0,138,1,451.42
15803.0,46,4,1929.66
15806.0,41,3,784.58
15807.0,45,5,1817.52
15809.0,31,7,1274.44
15810.0,74,8,2999.04
15811.0,17,7,3486.15
15813.0,203,2,1303.9099999999999
15814.0,12,6,2634.44
15815.0,59,5,2100.6
15816.0,537,2,144.15
15817.0,416,3,2766.4
15818.0,584,1,340.5
15819.0,44,10,3934.79
15820.0,315,1,206.98
15821.0,39,2,570.96
15822.0,354,5,1394.79
15823.0,367,3,3882.17
15824.0,448,2,890.94
15825.0,167,1,532.94
15826.0,51,4,2598.28
15828.0,370,1,1108.82
15829.0,94,2,636.14
15830.0,33,1,576.0
15831.0,54,3,794.64
15832.0,249,1,836.79
15833.0,733,1,80.4
15834.0,65,7,3764.39
15835.0,39,4,954.09
15836.0,45,1,137.37
15837.0,60,2,777.01
15839.0,28,3,1048.49
15840.0,54,2,355.56
15841.0,68,9,2742.41
15842.0,388,2,548.8000000000001
15843.0,299,1,118.95
15844.0,41,1,130.73999999999998
15845.0,13,11,4426.28
15846.0,380,1,107.01
15847.0,33,5,822.57
15848.0,617,1,137.99
15850.0,14,6,1006.75
15851.0,522,1,109.73
15852.0,182,3,257.26
15853.0,47,1,110.8
15855.0,132,6,1052.72
15857.0,14,2,570.48
15859.0,428,1,438.46
15863.0,21,5,355.1
15864.0,17,7,2180.76
15865.0,36,5,2241.42
15866.0,96,1,211.89
15868.0,578,1,94.53
15869.0,272,3,321.11
15870.0,28,4,857.46
15871.0,432,1,33.099999999999994
15872.0,10,4,729.25
15873.0,495,4,313.91999999999996
15875.0,641,1,108.52
15876.0,404,2,1449.14
15877.0,13,1,239.31
15878.0,557,2,330.77
15879.0,399,4,1137.8
15880.0,365,1,329.03
15881.0,307,5,501.39
15882.0,194,8,1124.66
15883.0,28,1,143.76
15884.0,427,2,244.60000000000002
15886.0,55,4,1052.8700000000001
15887.0,402,3,1027.15
15888.0,76,3,429.16
15889.0,152,8,1427.6
15890.0,390,5,535.65
15891.0,222,1,511.68
15892.0,664,1,128.2
15893.0,477,1,305.28000000000003
15894.0,248,2,258.25
15895.0,145,1,179.17
15897.0,189,2,208.59
15899.0,364,1,56.25
15900.0,19,4,886.57
15901.0,12,7,687.72
15902.0,375,1,145.01
15904.0,3,1,164.68
15905.0,538,1,114.69
15906.0,15,10,2530.19
15907.0,172,2,477.59000000000003
15908.0,486,2,758.62
15909.0,169,1,191.94
15911.0,619,8,1700.24
15912.0,173,9,1074.7
15913.0,529,1,6.300000000000001
15914.0,373,2,205.99
15915.0,397,1,364.45
15917.0,243,5,530.17
15918.0,186,3,582.88
15919.0,15,2,525.69
15920.0,149,9,569.14
15921.0,168,4,775.26
15922.0,368,1,369.5
15923.0,368,1,127.08
15924.0,726,1,102.82
15925.0,189,1,207.15
15926.0,537,1,134.44
15927.0,642,1,106.54
15928.0,651,1,293.53
15929.0,639,1,594.0
15930.0,62,1,426.63
15931.0,423,1,239.9
15932.0,83,7,2195.65
15933.0,17,3,1107.46
15934.0,413,2,2190.66
15935.0,234,2,416.86
15936.0,374,2,282.79
15937.0,59,1,145.35000000000002
15938.0,108,9,734.8100000000001
15940.0,306,1,35.8
15941.0,632,1,405.0
15942.0,129,1,337.44
15943.0,645,2,271.28999999999996
15944.0,272,4,2164.24
15945.0,361,4,646.27
15946.0,498,3,2304.18
15947.0,78,1,1708.24
15948.0,3,3,1509.0900000000001
15949.0,12,2,364.72
15951.0,4,3,1013.1700000000001
15952.0,29,4,781.91
15954.0,584,1,190.75
15956.0,547,2,617.6
15957.0,27,3,921.25
15958.0,69,4,462.12
15959.0,677,3,542.89
15960.0,369,4,410.95
15961.0,374,1,451.28999999999996
15962.0,444,1,289.48
15963.0,15,2,470.76
15964.0,658,1,269.21000000000004
15966.0,446,1,426.53
15968.0,384,1,404.55
15969.0,45,4,992.05
15970.0,299,2,1017.3199999999999
15972.0,451,5,1769.33
15973.0,362,3,680.62
15974.0,35,7,3442.15
